AgeGroup,IncomeBracket,InitialProductInterest,ConversionProbability,Predicted_CLTV
Mid-Age (30–50),80K-120K,Mortgage,1.0,4261.161224019483
Mid-Age (30–50),80K-120K,Mortgage,0.901,5163.444919336305
Young (<30),80K-120K,Investment,0.859,3585.9346904427257
Mid-Age (30–50),<40K,Chequing Account,0.51,0.0
Senior (50+),<40K,Mortgage,0.343,2493.0257586686002
Senior (50+),<40K,Investment,0.744,1656.178750803605
Mid-Age (30–50),120K–200K,Mortgage,1.0,3140.657629287157
Senior (50+),40K-80K,Chequing Account,0.93,6930.065402992079
Mid-Age (30–50),40K-80K,Chequing Account,0.887,0.0
Senior (50+),80K-120K,Credit Card,0.862,0.0
Senior (50+),80K-120K,Credit Card,0.891,3004.2162725615353
Senior (50+),40K-80K,Chequing Account,0.761,904.8594477012102
Mid-Age (30–50),<40K,Mortgage,0.435,0.0
Mid-Age (30–50),40K-80K,Investment,0.673,0.0
Young (<30),40K-80K,Investment,0.764,3903.921460621559
Young (<30),80K-120K,Credit Card,0.894,3079.4491396781486
Mid-Age (30–50),80K-120K,Credit Card,0.761,9020.290292333257
Mid-Age (30–50),80K-120K,Mortgage,0.982,10303.449208072474
Mid-Age (30–50),40K-80K,Chequing Account,0.691,5835.526627365987
Senior (50+),40K-80K,Credit Card,0.881,8864.884800439875
Senior (50+),80K-120K,Chequing Account,0.793,0.0
Senior (50+),40K-80K,Mortgage,0.866,2848.8221738725997
Young (<30),40K-80K,Credit Card,0.624,4505.501266757499
Mid-Age (30–50),120K–200K,Credit Card,1.0,7212.144883404175
Young (<30),40K-80K,Chequing Account,0.445,7588.457521212562
Young (<30),80K-120K,Credit Card,1.0,1214.6326446800276
Young (<30),40K-80K,Chequing Account,1.0,2547.793178360909
Mid-Age (30–50),40K-80K,Mortgage,0.701,2395.787073389144
Senior (50+),40K-80K,Investment,0.533,0.0
Mid-Age (30–50),<40K,Investment,0.785,0.0
Young (<30),80K-120K,Credit Card,0.714,-4836.78477810503
Mid-Age (30–50),40K-80K,Credit Card,0.815,8307.177592640925
Mid-Age (30–50),40K-80K,Chequing Account,0.589,-697.3460575692975
Young (<30),40K-80K,Chequing Account,0.724,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.888,1325.6948155380387
Mid-Age (30–50),40K-80K,Mortgage,0.795,-1484.2003486143426
Senior (50+),40K-80K,Investment,0.972,20.57640625057593
Senior (50+),40K-80K,Credit Card,0.787,4296.14570886281
Young (<30),120K–200K,Credit Card,0.876,939.2062332205369
Young (<30),40K-80K,Chequing Account,0.623,0.0
Mid-Age (30–50),80K-120K,Credit Card,1.0,6492.261138121625
Mid-Age (30–50),40K-80K,Chequing Account,0.688,0.0
Senior (50+),40K-80K,Credit Card,0.622,0.0
Senior (50+),40K-80K,Investment,0.819,5860.696630935679
Mid-Age (30–50),80K-120K,Investment,0.755,10149.958567313271
Young (<30),40K-80K,Chequing Account,0.847,2355.581134854947
Mid-Age (30–50),40K-80K,Credit Card,0.462,11852.041419859488
Mid-Age (30–50),40K-80K,Investment,0.913,4604.994815319904
Mid-Age (30–50),40K-80K,Chequing Account,0.578,-975.0517763209409
Mid-Age (30–50),40K-80K,Credit Card,0.518,0.0
Senior (50+),80K-120K,Chequing Account,0.953,-1830.0257846063578
Senior (50+),<40K,Investment,0.396,0.0
Young (<30),40K-80K,Credit Card,0.702,0.0
Senior (50+),<40K,Chequing Account,0.486,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.675,11738.551851687582
Young (<30),80K-120K,Credit Card,0.99,12031.924287488935
Senior (50+),<40K,Credit Card,0.586,5053.586603310921
Senior (50+),80K-120K,Chequing Account,0.7,0.0
Senior (50+),40K-80K,Credit Card,0.724,-961.0717515360893
Young (<30),40K-80K,Mortgage,0.676,0.0
Young (<30),80K-120K,Credit Card,0.837,7786.971899532204
Senior (50+),<40K,Investment,0.544,6483.722508348323
Mid-Age (30–50),40K-80K,Chequing Account,0.565,0.0
Senior (50+),40K-80K,Mortgage,0.405,0.0
Young (<30),<40K,Mortgage,0.529,0.0
Mid-Age (30–50),80K-120K,Chequing Account,0.693,6181.879415886813
Mid-Age (30–50),40K-80K,Chequing Account,0.629,0.0
Mid-Age (30–50),80K-120K,Mortgage,0.682,0.0
Senior (50+),80K-120K,Investment,1.0,2625.273872458034
Mid-Age (30–50),80K-120K,Chequing Account,0.971,4153.172866358671
Mid-Age (30–50),80K-120K,Credit Card,0.759,9013.939621542953
Mid-Age (30–50),40K-80K,Chequing Account,0.87,5744.9631626973605
Mid-Age (30–50),80K-120K,Investment,0.786,5559.393833526923
Senior (50+),40K-80K,Credit Card,0.611,10459.446647806633
Senior (50+),80K-120K,Mortgage,0.756,9844.62096131967
Senior (50+),80K-120K,Credit Card,1.0,7788.652237207902
Mid-Age (30–50),40K-80K,Credit Card,0.807,1190.7679563919983
Senior (50+),<40K,Credit Card,0.468,0.0
Senior (50+),40K-80K,Chequing Account,0.513,9346.027549282915
Mid-Age (30–50),80K-120K,Mortgage,0.824,0.0
Mid-Age (30–50),120K–200K,Investment,0.765,8436.472595445108
Mid-Age (30–50),<40K,Chequing Account,0.815,2271.401307336234
Mid-Age (30–50),80K-120K,Credit Card,0.685,0.0
Senior (50+),40K-80K,Credit Card,0.798,4632.624542780743
Mid-Age (30–50),40K-80K,Chequing Account,0.897,8235.056063593369
Mid-Age (30–50),80K-120K,Mortgage,1.0,10641.289882976804
Young (<30),80K-120K,Investment,0.965,7190.749604859962
Mid-Age (30–50),80K-120K,Investment,1.0,579.2323824134892
Senior (50+),40K-80K,Chequing Account,0.563,-4829.656088607924
Senior (50+),80K-120K,Mortgage,0.839,4367.786148497495
Mid-Age (30–50),40K-80K,Credit Card,0.883,9612.09596982827
Young (<30),40K-80K,Credit Card,0.701,0.0
Mid-Age (30–50),80K-120K,Investment,0.608,4919.89576700983
Young (<30),40K-80K,Credit Card,0.846,-4717.098968267378
Young (<30),120K–200K,Chequing Account,0.947,1977.1492907971187
Mid-Age (30–50),40K-80K,Credit Card,0.488,9072.877308990217
Young (<30),80K-120K,Investment,0.779,3669.0032177064404
Senior (50+),40K-80K,Mortgage,0.949,2637.5108858509757
Mid-Age (30–50),80K-120K,Mortgage,0.608,0.0
Senior (50+),40K-80K,Investment,0.775,8831.188652664941
Senior (50+),80K-120K,Mortgage,0.78,3550.0688742257134
Senior (50+),40K-80K,Mortgage,0.497,5899.276213085928
Mid-Age (30–50),40K-80K,Mortgage,0.817,2478.6575291416457
Senior (50+),40K-80K,Credit Card,0.881,4350.308297970369
Mid-Age (30–50),40K-80K,Credit Card,0.679,4241.400370315669
Young (<30),40K-80K,Mortgage,0.678,-1406.8684234983457
Young (<30),40K-80K,Chequing Account,0.6,6382.550939786488
Senior (50+),40K-80K,Mortgage,0.705,1693.0232900811416
Mid-Age (30–50),40K-80K,Mortgage,0.656,0.0
Mid-Age (30–50),40K-80K,Credit Card,0.497,4487.35214581023
Young (<30),80K-120K,Credit Card,0.787,7649.762912798089
Mid-Age (30–50),40K-80K,Credit Card,0.744,9958.094761273767
Senior (50+),40K-80K,Mortgage,0.964,-260.3415622778075
Senior (50+),40K-80K,Mortgage,0.551,2077.2560189838578
Young (<30),40K-80K,Chequing Account,0.543,0.0
Mid-Age (30–50),<40K,Credit Card,0.445,0.0
Senior (50+),<40K,Chequing Account,0.314,0.0
Young (<30),80K-120K,Mortgage,1.0,4445.150720995205
Young (<30),40K-80K,Mortgage,0.611,8714.72518661098
Senior (50+),40K-80K,Mortgage,0.549,5134.415039243802
Young (<30),80K-120K,Chequing Account,0.916,506.83465621311007
Senior (50+),40K-80K,Credit Card,0.589,0.0
Senior (50+),40K-80K,Credit Card,0.424,0.0
Young (<30),80K-120K,Mortgage,0.875,-863.4255868550626
Young (<30),80K-120K,Mortgage,0.871,3788.1695638461515
Senior (50+),40K-80K,Credit Card,0.57,0.0
Senior (50+),40K-80K,Investment,0.474,-4783.317144832084
Mid-Age (30–50),80K-120K,Chequing Account,0.564,0.0
Mid-Age (30–50),<40K,Credit Card,0.397,895.7138659728098
Senior (50+),40K-80K,Investment,0.573,0.0
Young (<30),40K-80K,Mortgage,0.863,9464.657919027777
Senior (50+),<40K,Investment,0.646,0.0
Senior (50+),40K-80K,Chequing Account,0.801,0.0
Senior (50+),40K-80K,Mortgage,0.649,0.0
Young (<30),<40K,Mortgage,0.728,6526.3876754775265
Young (<30),120K–200K,Investment,0.854,-674.3801501082812
Young (<30),40K-80K,Credit Card,0.76,0.0
Senior (50+),120K–200K,Mortgage,0.838,3778.927118360436
Mid-Age (30–50),<40K,Investment,0.786,1225.4045489214313
Senior (50+),40K-80K,Chequing Account,0.841,5269.718603511772
Mid-Age (30–50),<40K,Mortgage,0.682,-1132.1247129430558
Senior (50+),80K-120K,Chequing Account,0.974,2525.0438301094127
Mid-Age (30–50),80K-120K,Mortgage,0.891,8655.998210814596
Young (<30),80K-120K,Credit Card,0.729,8451.81871759486
Senior (50+),40K-80K,Chequing Account,0.472,7780.970051468781
Senior (50+),80K-120K,Mortgage,0.855,5314.270811275017
Young (<30),80K-120K,Chequing Account,1.0,6656.143125937395
Mid-Age (30–50),80K-120K,Chequing Account,0.95,-1702.969219133553
Senior (50+),40K-80K,Mortgage,0.722,-779.9237720145993
Mid-Age (30–50),80K-120K,Mortgage,1.0,3865.659902525953
Young (<30),80K-120K,Investment,0.818,-1850.6697706746827
Young (<30),40K-80K,Credit Card,0.663,7599.151379734289
Senior (50+),40K-80K,Credit Card,0.446,7031.9652337607495
Mid-Age (30–50),40K-80K,Mortgage,0.701,6359.074227166444
Senior (50+),80K-120K,Credit Card,1.0,1151.4832343148482
Young (<30),80K-120K,Investment,0.675,7510.615618712325
Young (<30),40K-80K,Credit Card,0.579,0.0
Senior (50+),40K-80K,Mortgage,0.56,-4857.5026312083055
Young (<30),40K-80K,Chequing Account,0.566,0.0
Senior (50+),40K-80K,Credit Card,0.692,4186.262462227354
Young (<30),<40K,Chequing Account,0.412,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.784,5153.598968236238
Senior (50+),80K-120K,Credit Card,0.787,9616.80963576051
Young (<30),120K–200K,Credit Card,1.0,4432.640122008792
Senior (50+),40K-80K,Chequing Account,0.788,472.6772935723802
Senior (50+),80K-120K,Chequing Account,0.695,6324.850519956621
Senior (50+),120K–200K,Credit Card,0.916,5399.341905573574
Senior (50+),120K–200K,Credit Card,1.0,702.0742939516977
Senior (50+),40K-80K,Mortgage,0.965,4577.688451878905
Mid-Age (30–50),40K-80K,Investment,0.536,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.625,7910.595218854833
Mid-Age (30–50),120K–200K,Credit Card,1.0,9869.398899231477
Young (<30),40K-80K,Credit Card,0.727,4307.86431471763
Senior (50+),<40K,Credit Card,0.293,0.0
Senior (50+),80K-120K,Chequing Account,0.929,4455.634140409895
Senior (50+),80K-120K,Credit Card,0.745,11985.97250549183
Senior (50+),80K-120K,Credit Card,0.859,11292.734213458049
Mid-Age (30–50),40K-80K,Chequing Account,0.666,3968.7368826966976
Senior (50+),40K-80K,Investment,0.685,0.0
Senior (50+),40K-80K,Chequing Account,0.504,3166.4862331691156
Young (<30),80K-120K,Chequing Account,0.851,5608.367087223249
Senior (50+),40K-80K,Credit Card,0.694,3527.3282738901
Mid-Age (30–50),120K–200K,Chequing Account,0.975,2466.3113238951682
Senior (50+),40K-80K,Chequing Account,0.645,-915.6920499682192
Mid-Age (30–50),40K-80K,Mortgage,0.533,0.0
Mid-Age (30–50),<40K,Investment,0.676,283.4247294508341
Senior (50+),40K-80K,Credit Card,0.834,2988.183475758705
Senior (50+),80K-120K,Mortgage,0.764,351.6003893630186
Senior (50+),120K–200K,Mortgage,0.867,817.3567131838954
Mid-Age (30–50),80K-120K,Investment,0.796,0.0
Senior (50+),40K-80K,Mortgage,0.795,5270.2969526741235
Mid-Age (30–50),<40K,Chequing Account,0.432,0.0
Mid-Age (30–50),40K-80K,Investment,0.686,7928.264018296488
Mid-Age (30–50),80K-120K,Credit Card,0.76,5371.091704736138
Young (<30),40K-80K,Chequing Account,0.894,5274.810999519548
Mid-Age (30–50),40K-80K,Investment,0.576,0.0
Young (<30),40K-80K,Chequing Account,0.671,4753.383103990782
Young (<30),80K-120K,Mortgage,0.846,8963.34833746378
Senior (50+),40K-80K,Credit Card,0.584,0.0
Senior (50+),40K-80K,Credit Card,1.0,8176.123628915249
Young (<30),80K-120K,Mortgage,0.756,5914.205876489887
Young (<30),40K-80K,Investment,0.71,7599.967531232065
Young (<30),40K-80K,Credit Card,0.419,5284.691216268431
Mid-Age (30–50),80K-120K,Credit Card,0.818,5257.52713557489
Senior (50+),40K-80K,Chequing Account,0.889,2889.7621449568715
Young (<30),40K-80K,Chequing Account,0.693,0.0
Mid-Age (30–50),80K-120K,Credit Card,0.807,5120.829048870404
Young (<30),80K-120K,Credit Card,0.88,6748.004145267136
Senior (50+),40K-80K,Mortgage,0.44,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.771,5023.711457108779
Mid-Age (30–50),40K-80K,Chequing Account,0.721,0.0
Young (<30),40K-80K,Chequing Account,0.464,3380.6001203302512
Mid-Age (30–50),40K-80K,Credit Card,0.319,0.0
Senior (50+),40K-80K,Mortgage,0.651,5587.504161816165
Senior (50+),40K-80K,Mortgage,0.69,0.0
Senior (50+),40K-80K,Credit Card,0.768,3875.3545572448584
Young (<30),40K-80K,Chequing Account,0.845,-615.6378779690799
Senior (50+),40K-80K,Credit Card,0.52,2159.7608288011643
Senior (50+),40K-80K,Credit Card,0.748,846.1310548120655
Senior (50+),40K-80K,Chequing Account,0.788,0.0
Mid-Age (30–50),40K-80K,Credit Card,0.654,0.0
Mid-Age (30–50),80K-120K,Chequing Account,0.97,855.4236268997192
Senior (50+),80K-120K,Credit Card,0.888,5897.498648859362
Young (<30),80K-120K,Credit Card,0.968,7329.607890746198
Senior (50+),80K-120K,Credit Card,0.741,4265.325102520508
Young (<30),40K-80K,Chequing Account,0.897,11936.68383203863
Senior (50+),40K-80K,Chequing Account,0.616,5887.717627118798
Mid-Age (30–50),80K-120K,Mortgage,0.997,5316.833095859965
Mid-Age (30–50),80K-120K,Chequing Account,0.893,3117.6921716397937
Senior (50+),80K-120K,Chequing Account,0.57,0.0
Young (<30),80K-120K,Mortgage,0.74,3079.3225942509152
Senior (50+),40K-80K,Investment,0.699,3200.4071894281933
Mid-Age (30–50),40K-80K,Credit Card,0.857,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.511,0.0
Young (<30),40K-80K,Mortgage,0.782,2647.692036362282
Mid-Age (30–50),80K-120K,Credit Card,0.706,5739.208973055114
Mid-Age (30–50),80K-120K,Chequing Account,0.796,0.0
Senior (50+),40K-80K,Investment,0.601,2972.223424632645
Young (<30),40K-80K,Credit Card,0.325,0.0
Senior (50+),80K-120K,Credit Card,0.726,0.0
Mid-Age (30–50),80K-120K,Mortgage,0.865,4603.111611852111
Senior (50+),40K-80K,Chequing Account,0.869,0.0
Senior (50+),40K-80K,Credit Card,0.684,0.0
Young (<30),40K-80K,Chequing Account,0.814,1206.2169846156648
Senior (50+),80K-120K,Chequing Account,0.695,4738.916846101143
Mid-Age (30–50),40K-80K,Credit Card,0.827,9523.84471999224
Mid-Age (30–50),40K-80K,Credit Card,0.786,7102.276895552926
Senior (50+),120K–200K,Chequing Account,0.936,1935.573621215317
Senior (50+),80K-120K,Mortgage,0.954,9783.417731502153
Young (<30),40K-80K,Investment,0.442,0.0
Young (<30),40K-80K,Mortgage,0.503,8039.564962101247
Mid-Age (30–50),80K-120K,Mortgage,0.803,3450.4487982633227
Mid-Age (30–50),40K-80K,Investment,0.602,6189.332602639899
Mid-Age (30–50),40K-80K,Credit Card,0.529,-262.5169178460101
Mid-Age (30–50),40K-80K,Investment,0.841,896.0043506237089
Young (<30),40K-80K,Mortgage,0.663,0.0
Young (<30),80K-120K,Mortgage,0.675,1753.9381400672564
Mid-Age (30–50),40K-80K,Investment,0.803,0.0
Senior (50+),40K-80K,Chequing Account,0.765,-1729.8821468776146
Young (<30),<40K,Chequing Account,0.513,0.0
Young (<30),40K-80K,Credit Card,0.533,10609.2520973371
Mid-Age (30–50),40K-80K,Credit Card,0.476,0.0
Young (<30),40K-80K,Chequing Account,0.802,-4709.781257196336
Mid-Age (30–50),80K-120K,Credit Card,0.694,5772.643351410345
Senior (50+),40K-80K,Investment,0.683,6026.519778337293
Mid-Age (30–50),80K-120K,Chequing Account,0.671,1620.3970940890367
Senior (50+),80K-120K,Chequing Account,0.623,-941.3930921308202
Senior (50+),80K-120K,Chequing Account,0.609,0.0
Mid-Age (30–50),<40K,Credit Card,0.611,9573.684843840638
Mid-Age (30–50),40K-80K,Chequing Account,0.779,1366.2822478511944
Mid-Age (30–50),40K-80K,Mortgage,0.916,-4787.095190227518
Senior (50+),40K-80K,Chequing Account,0.558,0.0
Young (<30),80K-120K,Chequing Account,1.0,1805.3127751847933
Mid-Age (30–50),<40K,Mortgage,0.406,0.0
Senior (50+),120K–200K,Chequing Account,1.0,5760.527853739255
Mid-Age (30–50),<40K,Investment,0.51,5123.969259978241
Senior (50+),40K-80K,Credit Card,0.88,8283.720712433778
Mid-Age (30–50),80K-120K,Credit Card,0.628,0.0
Senior (50+),40K-80K,Chequing Account,0.442,1432.7485551944865
Young (<30),80K-120K,Mortgage,0.804,5026.753543985582
Young (<30),40K-80K,Chequing Account,0.757,6162.703978929181
Senior (50+),80K-120K,Mortgage,1.0,5186.8710457572815
Senior (50+),40K-80K,Credit Card,0.641,4318.69298313949
Young (<30),40K-80K,Credit Card,0.898,7968.892928891917
Senior (50+),80K-120K,Mortgage,1.0,1341.140668447928
Mid-Age (30–50),80K-120K,Chequing Account,0.776,7375.50052953299
Senior (50+),40K-80K,Chequing Account,0.576,-1267.5684130938212
Mid-Age (30–50),80K-120K,Chequing Account,0.883,10957.524528736409
Mid-Age (30–50),40K-80K,Investment,0.854,8484.870194366507
Young (<30),40K-80K,Mortgage,0.796,3928.0702580337493
Senior (50+),40K-80K,Credit Card,0.902,3226.2099556220455
Mid-Age (30–50),80K-120K,Chequing Account,0.978,0.0
Senior (50+),40K-80K,Credit Card,0.697,9018.087974378976
Mid-Age (30–50),40K-80K,Credit Card,0.981,2736.082310754464
Young (<30),40K-80K,Credit Card,0.942,1052.1330153000063
Young (<30),80K-120K,Credit Card,0.831,7949.259703904683
Mid-Age (30–50),40K-80K,Chequing Account,0.951,6493.758773170934
Young (<30),40K-80K,Credit Card,0.665,-1359.3029088892486
Young (<30),80K-120K,Chequing Account,0.964,5440.043406609897
Senior (50+),<40K,Credit Card,0.339,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.489,0.0
Mid-Age (30–50),80K-120K,Investment,1.0,6859.503213994245
Mid-Age (30–50),80K-120K,Credit Card,1.0,7495.676177679636
Young (<30),40K-80K,Credit Card,0.501,0.0
Senior (50+),40K-80K,Credit Card,0.71,456.8459917652626
Young (<30),40K-80K,Chequing Account,0.357,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.442,7115.606851809134
Mid-Age (30–50),40K-80K,Investment,0.851,0.0
Mid-Age (30–50),40K-80K,Chequing Account,0.914,5874.995245558497
Senior (50+),40K-80K,Credit Card,0.897,3339.492778331729
Mid-Age (30–50),40K-80K,Credit Card,0.679,-219.40029751069687
Young (<30),80K-120K,Chequing Account,0.664,3477.613013801818
Mid-Age (30–50),40K-80K,Mortgage,0.856,7100.002904654011
Mid-Age (30–50),40K-80K,Credit Card,0.989,0.0
Young (<30),120K–200K,Investment,1.0,4155.699286685172
Mid-Age (30–50),40K-80K,Mortgage,0.989,4212.57085819707
Mid-Age (30–50),40K-80K,Credit Card,0.836,2651.3934679541426
Young (<30),40K-80K,Credit Card,0.627,9827.197477873166
Mid-Age (30–50),40K-80K,Chequing Account,0.779,4266.289780555984
Senior (50+),40K-80K,Credit Card,0.756,9138.39781518177
Mid-Age (30–50),80K-120K,Investment,0.562,7812.431704535651
Young (<30),80K-120K,Credit Card,0.915,10275.554231851995
Young (<30),40K-80K,Mortgage,0.468,0.0
Mid-Age (30–50),40K-80K,Credit Card,0.829,2003.1080382192176
Senior (50+),80K-120K,Credit Card,0.872,3248.5685490992255
Mid-Age (30–50),40K-80K,Chequing Account,0.557,1148.2843164386686
Young (<30),40K-80K,Chequing Account,0.686,0.0
Young (<30),40K-80K,Chequing Account,0.524,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.446,518.6705983210759
Mid-Age (30–50),40K-80K,Chequing Account,0.88,4465.7673626898395
Young (<30),40K-80K,Investment,0.74,7415.182250932796
Mid-Age (30–50),<40K,Mortgage,0.702,9508.46579910101
Young (<30),40K-80K,Chequing Account,0.715,0.0
Young (<30),80K-120K,Credit Card,1.0,5012.0918324055965
Senior (50+),120K–200K,Investment,1.0,8900.842662231467
Young (<30),<40K,Chequing Account,0.894,3768.6819952595197
Mid-Age (30–50),40K-80K,Chequing Account,0.686,10231.327098110107
Senior (50+),80K-120K,Chequing Account,0.72,7449.607547832409
Senior (50+),40K-80K,Credit Card,0.625,5367.642043573174
Senior (50+),80K-120K,Chequing Account,0.966,5351.408183008525
Senior (50+),80K-120K,Chequing Account,0.735,7218.187333300182
Mid-Age (30–50),40K-80K,Investment,0.7,0.0
Senior (50+),80K-120K,Mortgage,0.84,1648.6607963753704
Senior (50+),40K-80K,Chequing Account,1.0,7946.4541880176985
Young (<30),80K-120K,Chequing Account,0.864,5579.657008929598
Mid-Age (30–50),80K-120K,Credit Card,0.877,4952.518531523516
Mid-Age (30–50),80K-120K,Credit Card,0.681,11710.575109635221
Mid-Age (30–50),80K-120K,Mortgage,0.945,0.0
Mid-Age (30–50),40K-80K,Mortgage,0.791,2746.82917180965
